time,freq
27.82,204.17717995607777
27.83,204.95953187781333
27.84,205.9225274606141
27.85,206.3609961942372
27.86,205.71057039786723
27.87,204.83952238642956
27.88,204.94111770923328
27.89,206.11313717883175
27.9,206.7640291681496
27.91,207.05421305859377
27.92,207.07245294865115
27.93,207.54066383032273
27.94,207.39552358024835
27.95,206.7491089546171
27.96,205.54587484807232
27.97,204.79152925278217
27.98,205.09910815329104
27.99,205.1155050749349
28.0,203.62498814628324
28.01,201.19819578097764
28.02,196.83625480258766
28.03,195.73979534029036
28.04,203.66551819017928
28.05,206.52289889504826
28.06,216.18484112104886
28.07,217.56939090341905
28.08,219.79016593819463
28.09,217.47013495406225
28.1,212.6021274893697
28.11,197.33338031378895
28.12,187.48471292198641
28.13,185.78733159365265
28.14,184.44769513275224
28.15,184.3962410769362
28.16,184.15339534209167
28.17,183.22126251767475
28.18,201.00843991312217
28.19,223.42402531702737
28.2,217.69525886798235
28.21,212.67996551645734
28.22,210.57261644269403
28.23,208.9954381987182
28.24,209.33753760479834
28.25,210.1379808898177
28.26,211.01971949784556
28.27,211.73794235836422
28.28,212.19469866995016
28.29,212.6922014984493
28.3,212.84609979887136
28.31,213.08151986640328
28.32,213.77034005255624
28.33,214.16490232585386
28.34,214.5016015343652
28.35,214.8274566775388
28.36,215.21842334123193
28.37,215.7173185040679
28.38,216.1833539826946
28.39,216.81772434200997
28.4,216.94734610820842
28.41,216.86888895138827
28.42,217.2077207233194
28.43,217.69907753158395
28.44,217.72649800563596
28.45,217.72746105179746
28.46,217.8116637782228
28.47,218.12920615881052
28.48,218.69515109765248
28.49,218.84406526164523
28.5,218.8004097888645
28.51,218.60031337700997
28.52,218.36839525183737
28.53,218.93722468427868
28.54,219.0335060029852
28.55,219.20403779519444
28.56,219.4137773927794
28.57,219.25768072176257
28.58,219.13607308414117
28.59,219.19149511011847
28.6,218.71477994954586
28.61,218.66847948807788
28.62,218.5326156704302
28.63,218.51935013308764
28.64,218.28808698760201
28.65,217.8684283507435
28.66,217.23325442408674
28.67,216.69876674238608
28.68,216.8251926817273
28.69,217.70599656301022
28.7,218.10391534524962
28.71,218.38758908463996
28.72,218.95812579310277
28.73,219.53068783349653
28.74,220.0497500564673
28.75,220.28030305619615
28.76,220.489257462102
28.77,220.29143324422193
28.78,220.13640872882036
28.79,220.2699131698516
28.8,220.14387895869282
28.81,219.6849247057936
28.82,219.31499094611425
28.83,219.18504841998455
28.84,219.01191861416848
28.85,218.955815738134
28.86,218.38917985199188
28.87,217.0700973618246
28.88,214.30039457626563
28.89,211.88209354241445
28.9,209.40470369387356
28.91,207.2882413726643
28.92,205.72112464916086
28.93,204.55398086438078
28.94,203.6706483074585
28.95,203.79684152832766
28.96,204.4360275567959
28.97,205.22039632724324
28.98,205.54475708428612
28.99,205.6721912805633
29.0,206.19518169826634
29.01,206.48850384692824
29.02,206.63408800291307
29.03,206.71278962325303
29.04,207.06203447992917
29.05,207.49051599511486
29.06,207.25049638253236
29.07,207.10418197141394
29.08,206.2791675166958
29.09,206.33193008473708
29.1,209.12240684108596
29.11,217.8915042523903
29.12,218.46982383911916
29.13,218.9154357999269
29.14,218.89170078639137
29.15,218.5474709629838
29.16,219.64925020984845
29.17,220.2171637802624
29.18,220.68693552285328
29.19,220.5893933713057
29.2,218.44343193350667
29.21,216.9494824834405
29.22,218.29484631626968
29.23,219.97424523180217
29.24,226.85721684952063
29.25,226.54454028196125
29.26,222.98059259359687
29.27,219.9580770576984
29.28,216.76600892700293
29.29,215.675363395213
29.3,215.2040694049151
29.31,215.26808491747886
29.32,215.6557519879205
29.33,216.036494361523
29.34,216.22726106835006
29.35,216.44573630980545
29.36,216.51249718437145
29.37,216.2117027642243
29.38,216.0013397315144
29.39,216.0921324619793
29.4,215.84178637389397
29.41,215.89523828023914
29.42,216.17929751895946
29.43,216.11231770330446
29.44,215.96633863261127
29.45,215.94369475909917
29.46,214.7630387887027
29.47,212.20549929856756
29.48,208.9469446423442
29.49,207.1047969196503
29.5,199.14846909476157
29.51,216.3068741506582
29.52,213.44521787863403
29.53,215.18639965840998
29.54,216.58120187986296
29.55,218.6688720614477
29.56,219.60885965360018
29.57,217.61437837820122
29.58,200.7943845819068
29.59,191.17702714937448
29.6,183.3357185254099
29.61,183.15152856086343
29.62,182.6864990629453
29.63,204.3556455849997
29.64,230.41198262979987
29.65,260.296477119986
29.66,254.48156049018593
29.67,250.3844305252008
29.68,246.80010457981933
29.69,244.19142097199705
29.7,242.5288580455184
29.71,242.60159848597897
29.72,243.41436920911144
29.73,244.40703429394446
29.74,244.5685212281418
29.75,244.7739496515263
29.76,244.67534729422704
29.77,244.54332460673584
29.78,244.63784518781307
29.79,244.38696685157288
29.8,244.8901688496436
29.81,245.31823394902787
29.82,245.72566984360395
29.83,246.19177107122778
29.84,247.27982224896982
29.85,247.80542503683552
29.86,248.8845221850272
29.87,249.57590795153385
29.88,249.69989038918612
29.89,248.89714238808583
29.9,248.3927105458538
29.91,248.14768725467286
29.92,247.63689164892918
29.93,247.24126943047054
29.94,246.4082688990618
29.95,245.24073863689188
29.96,243.065416737162
29.97,241.20610341964098
29.98,222.57697080327313
29.99,217.215641992658
30.0,215.17159856852786
30.01,215.46745073375175
30.02,221.3000850086126
30.03,244.6337607245381
30.04,248.4692590111645
30.05,252.1078690513748
30.06,256.36579802569537
30.07,256.21585134334424
30.08,255.06130744147242
30.09,251.67367156533854
30.1,250.07563137781997
30.11,252.39063793035623
30.12,258.7546926512331
30.13,260.5102995796649
30.14,275.20752694004295
30.15,288.03511318394476
30.16,290.86517454658735
30.17,293.0530499805543
30.18,293.1509207664805
30.19,295.536002985731
30.2,295.61972163683305
30.21,295.6558771645414
30.22,294.9336068692894
30.23,295.61124041585964
30.24,295.2126427754497
30.25,295.54535312448996
30.26,295.67507486880453
30.27,295.8996857995204
30.28,295.4333752907432
30.29,295.4114608085446
30.3,295.2699625213612
30.31,295.4011638372182
30.32,295.57047817463575
30.33,294.32718540031067
30.34,262.0121662920632
30.35,235.12980366010368
30.36,217.15291254928184
30.37,192.0397258689939
30.38,192.153837727255
30.39,188.96916862459238
30.4,184.96059997526453
30.41,181.14254266976138
30.42,179.87400547318725
30.43,180.6485080352475
30.44,181.46508078875416
30.45,182.2500880068717
30.46,182.13863578254495
30.47,182.15217351795556
30.48,182.3235522772974
30.49,182.37980126904466
30.5,182.49778421424207
30.51,182.72108396443832
30.52,183.1704084363827
30.53,183.25044356918534
30.54,184.1374756869108
30.55,185.33684692928975
30.56,186.27822460593134
30.57,187.00335434357268
30.58,187.60809043478912
30.59,189.32222734721623
30.6,191.27863921567806
30.61,193.71792021650987
30.62,196.63717994178936
30.63,198.6167402639918
30.64,199.57283150414634
30.65,200.72635366973117
30.66,202.43791626983338
30.67,204.60225851289994
30.68,206.00129583705166
30.69,206.50507228692888
30.7,206.376477008391
30.71,205.94154613291562
30.72,205.65082204508275
30.73,206.2829852819725
30.74,206.20921941363372
30.75,205.80452895328222
30.76,205.50332895739916
30.77,206.21765060506664
30.78,206.5703188147644
30.79,206.34127576442359
30.8,206.2467246778478
30.81,206.66454449743344
30.82,207.27826159574963
30.83,207.06037732420523
30.84,206.54449903324547
30.85,206.3941085851039
30.86,207.5633277655257
30.87,209.50852446034366
30.88,211.9837035513166
30.89,214.59031166081053
30.9,216.57123900094325
30.91,217.24534096956265
30.92,217.48342069205717
30.93,217.41500204544266
30.94,217.8663670419294
30.95,217.78120104256146
30.96,218.33039482463906
30.97,218.97626856672343
30.98,219.23679304550672
30.99,218.85003170593336
31.0,218.26430801068335
31.01,217.72862703860923
31.02,216.30016647902374
31.03,215.0118123977834
31.04,212.35172190888747
31.05,209.31013340365217
31.06,207.769623971493
31.07,204.6261392076535
31.08,193.52444849326838
31.09,189.24068203729627
31.1,199.2062836047699
31.11,208.45673955785975
31.12,210.98755255385413
31.13,212.17594126341825
31.14,212.46056206269327
31.15,210.6988357393017
31.16,208.5752989752021
31.17,207.19454755640027
31.18,206.041814297059
31.19,205.47864279747415
31.2,206.12708190275683
31.21,206.62572645084316
31.22,207.08406959535785
31.23,206.76780433062447
31.24,206.92075689582282
31.25,206.88925200756552
31.26,206.27164376377368
31.27,206.01850137882315
31.28,205.59452452058343
31.29,205.9363237823423
31.3,205.79441147995817
31.31,206.03681648789288
31.32,206.1030110371212
31.33,205.63910709251718
31.34,205.678142458516
31.35,205.70722898763265
31.36,205.93862855959543
31.37,206.06458271070386
31.38,206.22271831932662
31.39,206.5899388090102
31.4,206.50855000049478
31.41,205.75500605372463
31.42,205.2940070523589
31.43,205.0099188570539
31.44,203.6355131203655
31.45,200.80407351067234
31.46,198.37093478512796
31.47,197.02797985719803
31.48,195.19515940675473
31.49,192.7880339613145
31.5,190.71680319090888
31.51,188.52992974172076
31.52,186.58727701431772
31.53,185.9850147254292
31.54,186.21933111248237
31.55,186.42354201375406
31.56,185.8523398142736
31.57,185.8898928220306
31.58,187.41641432492548
31.59,187.74331565443745
31.6,185.80881210411323
31.61,184.97602588759466
31.62,185.67252690826453
31.63,185.98119913511687
31.64,185.17355967205316
31.65,183.3620337145768
31.66,182.14704098783477
31.67,181.14299282710164
31.68,177.83128268354147
31.69,174.34334369348065
31.7,170.93919965895628
31.71,167.66675799527985
31.72,165.37242035551463
31.73,164.0921212933321
31.74,163.26568695195564
31.75,162.33736285762586
31.76,161.9325364606372
31.77,161.80524608091645
31.78,162.01423800409626
31.79,162.48308123979484
31.8,162.9613330276992
31.81,163.15143865277258
31.82,162.7475783242308
31.83,162.52651801967465
31.84,162.0074845205519
31.85,162.08442147103537
31.86,161.907499324063
31.87,162.2257020179262
31.88,162.06380130735542
31.89,162.12542786520214
31.9,162.17661052193304
31.91,162.5089787002405
31.92,162.4593624649558
31.93,162.38985178639243
31.94,162.2773481982481
31.95,161.97006686141304
31.96,161.45870802829631
31.97,161.2799818229551
31.98,161.75005139688085
31.99,161.34991092666831
32.0,161.534219285808
32.01,160.97486786809557
32.02,161.12044699724436
32.03,161.25993804553354
32.04,161.50283203770098
32.05,161.90110199497605
32.06,162.09789810123027
32.07,161.99340092833864
32.08,162.15420716925027
32.09,162.40070249661142
32.1,162.88807066509236
32.11,163.20494702879955
32.12,163.4563092365152
32.13,163.54176520723982
32.14,163.62702208858852
32.15,163.73904988530327
32.16,163.69938739893982
32.17,163.50330997340038
32.18,162.8310124223195
32.19,163.15729319370047
32.2,162.36750062586293
32.21,162.6752417614762
32.22,162.61349715475714
32.23,162.9827489170674
32.24,163.10023192403688
32.25,162.9548141612933
32.26,162.86428698929353
32.27,162.55483999488874
32.28,162.42237558601983
32.29,162.62073378389513
32.3,163.10441946842082
32.31,163.63805971345096
32.32,164.34063797180258
32.33,164.10367502216516
32.34,163.37580375068697
32.35,163.869418874326
32.36,164.07598916814462
32.37,163.46750059112568
32.38,163.20282656018722
32.39,162.79814885292026
32.4,162.9730426949806
32.41,162.8592148460428
32.42,162.74639309258134
32.43,162.73037536580514
32.44,162.10779159270925
32.45,161.83973091424033
32.46,161.10957691252918
32.47,160.08793818283988
32.48,158.0185946574117
32.49,158.29393124489383
32.5,159.69458654757818
32.51,160.11060892652327
32.52,161.2244710787955
32.53,162.78561190785624
32.54,164.25198108491833
32.55,165.08892702864472
32.56,165.51324250272916
32.57,165.14825038656252
32.58,163.57535046632748
32.59,177.80292396203774
32.6,201.11356679093
32.61,222.80790020276544
32.62,249.8985632492256
32.63,276.35127810113977
32.64,276.2790923178924
32.65,276.21335275396854
32.66,276.8503337941759
32.67,276.735311742141
32.68,276.3594168707195
32.69,276.2678608675533
32.7,276.3036120988952
32.71,276.22231804643747
32.72,275.8714646605619
32.73,276.2926418671068
32.74,276.06622586199524
32.75,275.23297065026
32.76,275.65047495268425
32.77,276.17715454233087
32.78,275.3750414890681
32.79,275.44123040119615
32.8,276.59254025829205
32.81,275.65555244603945
32.82,275.85058421745464
32.83,275.92854075132107
32.84,275.5647885932537
32.85,276.0187583032576
32.86,275.9720506698618
32.87,276.2085116373595
32.88,275.73833859374014
32.89,275.3771727800964
32.9,276.21234759870606
32.91,276.2081346591972
32.92,276.50687959674326
32.93,276.7475699122826
32.94,277.27469216663405
32.95,276.7510115406268
32.96,276.1997062937635
32.97,276.9757305711723
32.98,274.76282541069355
32.99,274.37358678132796
33.0,272.1879451963964
33.01,268.95121097654635
33.02,266.85013668079336
33.03,266.9465086656933
33.04,265.57379701045176
33.05,265.1847148804924
33.06,264.7736198364724
33.07,265.02931494057356
33.08,265.6488208714172
33.09,265.8435322789004
33.1,265.0550849273212
33.11,267.97514796055947
33.12,271.4486563732205
33.13,274.0198079185129
33.14,274.9458813411162
33.15,275.78661394221814
33.16,276.2765134966996
33.17,275.73425636607914
33.18,275.62915081960614
33.19,276.2280662670303
33.2,276.23491134095303
33.21,276.4892878972927
33.22,276.75718563068256
33.23,276.90656601818165
33.24,276.5680805452147
33.25,276.80217417074687
33.26,276.475274896058
33.27,276.2963011678117
33.28,276.09717637008123
33.29,276.23762267038495
33.3,276.8298719353023
33.31,276.68339093047075
33.32,276.3056875366944
33.33,276.53445262085313
33.34,276.07540963767354
33.35,276.26816645885515
33.36,276.60101207717014
33.37,276.57683637137205
33.38,276.20778192887377
33.39,276.1358211002052
33.4,276.2428591274279
33.41,276.52628964478754
33.42,276.43777750393986
33.43,277.00915949027967
33.44,276.7785069357452
33.45,276.2239430021598
33.46,276.23990247816437
33.47,276.30335083809774
33.48,276.55137251394854
33.49,277.261768963623
33.5,277.6106338817512
33.51,274.2658921830513
33.52,259.1633611377488
33.53,240.25268786948914
33.54,236.9255989630729
33.55,229.41885410871336
33.56,211.7676117289608
33.57,207.0072276628423
33.58,206.5480238706311
33.59,206.51377178079326
33.6,207.2841146433181
33.61,212.38903902114453
33.62,229.61616973867814
33.63,237.8422501830988
33.64,241.8338515481901
33.65,257.26968549284857
33.66,273.00108700433344
33.67,276.0247448424729
33.68,276.10777307467
33.69,276.37564064792645
33.7,276.98261854572775
33.71,275.85509756671826
33.72,275.5892950038974
33.73,276.15296510897053
33.74,277.7540440330478
33.75,276.56483138735354
33.76,277.3636642166182
33.77,276.3716345306003
33.78,276.2944941553959
33.79,275.81489912873883
33.8,275.9623032983212
33.81,276.58477015877816
33.82,275.99314352494423
33.83,276.32519489148217
33.84,276.18880354554256
33.85,276.104403235422
33.86,275.3519163956739
33.87,275.9928715787787
33.88,246.12278815584324
33.89,223.86476961456623
33.9,205.425788712832
33.91,205.58744329673286
33.92,206.8402908927406
33.93,207.32421691235976
33.94,205.81814499349952
33.95,203.35824696644914
33.96,197.68688323486532
33.97,195.61968840210525
33.98,187.6398155978385
33.99,182.9461667515176
34.0,180.41630839450414
34.01,177.65957158882634
34.02,177.15322307929878
34.03,177.51055807533186
34.04,178.90062655867186
34.05,178.6275869541135
34.06,178.37625134278983
34.07,181.21180790643484
34.08,182.85765406167786
34.09,182.2595295360622
34.1,179.70251966667246
34.11,179.84621365263666
34.12,182.89897803435224
34.13,184.980187001363
34.14,185.6056561287155
34.15,187.69136138591026
34.16,189.45488997396095
34.17,190.8871222875763
34.18,192.39378311870502
34.19,193.64225560448332
34.2,194.68914308168604
34.21,195.96745354997424
34.22,196.74895356156483
34.23,196.93426066893323
34.24,197.37052147026756
34.25,198.20932444245506
34.26,198.929700537512
34.27,200.1181765359958
34.28,201.2587608218529
34.29,201.24209747252306
34.3,201.54507105281198
34.31,201.79993386403214
34.32,202.2040503654513
34.33,203.0642707233571
34.34,203.18327438132917
34.35,203.50306659307688
34.36,204.4495885159318
34.37,204.28876330453608
34.38,204.35091858147499
34.39,204.70483185198188
34.4,204.23748490516726
34.41,204.4718003938476
34.42,204.22718158823514
34.43,204.5441462844363
34.44,204.83618334058758
34.45,205.05490110702183
34.46,205.4263504107956
34.47,205.19575753032234
34.48,204.95309961942954
34.49,204.88532046321652
34.5,205.09826088887172
34.51,205.48082066210463
34.52,205.68405128582975
34.53,206.1197680083838
34.54,206.77524847310406
34.55,206.92991390607125
34.56,206.7762956039532
34.57,206.60274548143107
34.58,206.352497862942
34.59,205.6883121091792
34.6,205.42287981957304
34.61,205.66506034792806
34.62,205.91651641663302
34.63,206.07777802595427
34.64,206.30639710535138
34.65,205.13369843537785
34.66,204.72791339670735
34.67,204.01423726519118
34.68,203.06062651509038
34.69,202.18897730770206
34.7,201.10898942153736
34.71,200.04995072202163
34.72,198.88485059827528
34.73,198.05613461209873
34.74,197.38150177770075
34.75,196.27267410032036
34.76,195.2885460517767
34.77,193.81215894217533
34.78,193.04762211543965
34.79,191.36329804928434
34.8,189.07535658375377
34.81,186.4789871239303
34.82,185.07549418648296
34.83,184.0469468347939
34.84,184.20025045917498
34.85,184.2866115382786
34.86,184.0787778385933
34.87,183.84920463390117
34.88,184.08927346170745
34.89,184.8935142291511
34.9,185.5990112339282
34.91,185.4665257772964
34.92,184.9841556780089
34.93,184.98291926160425
34.94,185.65641880688887
34.95,185.8578587925432
34.96,185.4381595006696
34.97,185.2023800825748
34.98,185.75618640057684
34.99,186.24290928304265
35.0,186.36455284803478
35.01,186.878313070585
35.02,186.3609987653878
35.03,186.21473080659652
35.04,186.3651711935114
35.05,187.4320868187952
35.06,188.64835762713528
35.07,187.0817600357156
35.08,180.77985673945247
35.09,172.62565507565813
35.1,165.5927298580912
35.11,166.10936537908594
35.12,173.97613344719403
35.13,187.90455867694195
35.14,206.2271412083864
35.15,221.9606602630244
35.16,245.56300192974152
35.17,276.45866238481585
35.18,276.77031063974437
35.19,276.0579499346917
35.2,276.15760652619554
35.21,278.1109978764433
35.22,251.1447641757254
35.23,235.0101325818577
35.24,229.88014831033598
35.25,224.56340881214305
35.26,222.7406954876527
35.27,220.91290719288523
35.28,221.45121799578487
35.29,221.7075057578944
35.3,222.1164661193764
35.31,222.00339556914764
35.32,221.5264137134362
35.33,221.11629126410392
35.34,220.21062924890276
35.35,219.7435996451948
35.36,219.35703810803886
35.37,219.2777765478604
35.38,219.1603795476618
35.39,218.96301490906257
35.4,218.20529722350125
35.41,216.835407123605
35.42,215.6730331759827
35.43,215.09516801574776
35.44,215.75066679812804
35.45,216.62723861766017
35.46,218.4573694900033
35.47,220.19945052445976
35.48,220.4677041688932
35.49,219.9287733085578
35.5,218.4944641490028
35.51,218.07059414453005
35.52,218.66938433411366
35.53,219.96999208272783
35.54,221.02969180511096
35.55,221.48576944393602
35.56,221.41781681495962
35.57,220.9273999389439
35.58,221.38182838877105
35.59,222.6579698917322
35.6,223.54798574845145
35.61,224.07292755649738
35.62,224.07730859682437
35.63,223.97785574759726
35.64,223.92084870383954
35.65,224.11335919605898
35.66,223.93735595474664
35.67,223.677980948533
35.68,223.34730525163008
35.69,223.06494673962652
35.7,222.72786411827926
35.71,222.3225979629308
35.72,221.7452314768874
35.73,221.27980895007448
35.74,221.20377945306942
35.75,220.80685830940706
35.76,220.4609142146053
35.77,218.93577083213216
35.78,219.2166482248172
35.79,219.0075470744223
35.8,219.18191407558987
35.81,219.2072865923454
35.82,219.6542228925245
35.83,219.90675831833806
35.84,220.53245966222505
35.85,221.35027559020895
35.86,221.37463443805035
35.87,221.8995852345262
35.88,221.84359905626056
35.89,221.97747904776693
35.9,221.71471902167102
35.91,221.4293084864534
35.92,221.17616531573105
35.93,220.4646797996898
35.94,219.74573147720514
35.95,219.15830939059887
35.96,219.25892147741052
35.97,219.648305709171
35.98,219.96244699157674
35.99,220.81757289762066
36.0,221.6150102140993
36.01,222.4987451392588
36.02,223.1235649018275
36.03,223.67301816221521
36.04,223.44606854022064
36.05,223.7406689855431
36.06,223.36493877968263
36.07,223.30634030392133
36.08,222.72004958255988
36.09,222.3526665777058
36.1,222.2129732065158
36.11,221.74232541408787
36.12,221.51865817927649
36.13,220.9905580200691
36.14,221.8589903774601
36.15,221.583675479448
36.16,220.47729244952646
36.17,218.18968971294203
36.18,214.83613621475297
36.19,211.55889029549456
36.2,213.3794921582555
36.21,216.7924816368068
36.22,216.6636599332836
36.23,213.84583747166317
36.24,212.43898146003477
36.25,213.03671170496273
36.26,213.35636225606595
36.27,214.70111684353884
36.28,217.89387001388715
36.29,219.77157690868975
36.3,218.61185184159422
36.31,214.08233373205957
36.32,213.0464737188933
36.33,211.53736864367613
36.34,210.70570962522763
36.35,208.34688119529216
36.36,206.37279588298236
36.37,181.50032174733784
36.38,165.04679709207764
36.39,165.23257898113377
36.4,164.72901162393342
36.41,165.69984035534716
36.42,164.9130724773748
36.43,165.14621953313844
36.44,164.5643239502166
36.45,164.85628702976112
36.46,165.2049080170434
36.47,165.68401899090688
36.48,185.4624486053318
36.49,207.90276044725073
36.5,238.85934099199682
36.51,266.9960154157986
36.52,272.96266942931095
36.53,275.4650083193644
36.54,276.1774998494735
36.55,276.1234542403091
36.56,276.81570759628397
36.57,276.66828872744105
36.58,276.65759944419386
36.59,276.0790522477965
36.6,276.06597394618683
36.61,276.34050665379516
36.62,276.46897310641134
36.63,276.7695289627052
36.64,276.58672092008214
36.65,276.7555198104954
36.66,276.5411513703274
36.67,276.29761398332954
36.68,276.6559672569489
36.69,276.9414656632745
36.7,277.0822505646225
36.71,276.19231741140885
36.72,276.6552873962513
36.73,276.08676030086036
36.74,276.38414511838386
36.75,276.88715358076706
36.76,276.8266572041314
36.77,276.6859326055122
36.78,276.28749473374785
36.79,276.8544904786929
36.8,276.226249091721
36.81,276.5449546849293
36.82,276.01184120726094
36.83,276.47688458476694
36.84,275.96342394618966
36.85,276.3585844356949
36.86,276.3788906986142
36.87,276.55089656801533
36.88,275.3563646892838
36.89,276.31202322131685
36.9,278.1073452344132
36.91,249.1742270967323
36.92,215.72281661138442
36.93,203.16927521098847
36.94,179.85124458930704
36.95,162.52393254605
36.96,160.9539824189822
36.97,162.12812925594795
36.98,163.10645080081625
36.99,164.2509793259763
37.0,165.92947552764832
37.01,166.8778050285415
37.02,168.8896313628922
37.03,170.87952214275214
37.04,173.06248923640936
37.05,173.89711356103675
37.06,176.38586225332187
37.07,179.9737311403792
37.08,184.12797529620542
37.09,185.71607833761885
37.1,187.9680823395164
37.11,190.68576984156311
37.12,193.50493010541615
37.13,195.2952012326926
37.14,206.33688483794037
37.15,209.17528933199253
37.16,219.6161583295078
37.17,243.88544161494212
37.18,258.18228331376145
37.19,260.678530280095
37.2,263.07264668302287
37.21,265.15547361367777
37.22,264.8232362930422
37.23,263.96236945173933
37.24,264.79529038526834
37.25,265.2577437307371
37.26,265.4998428212218
37.27,267.3413636365224
37.28,268.6645084148058
37.29,269.6189547140904
37.3,270.76037936590177
37.31,271.7926250999824
37.32,273.6437059444617
37.33,274.9173065669124
37.34,275.2289627547741
37.35,275.3091402895663
37.36,276.47027121879455
37.37,277.0245423352834
37.38,278.23791576734175
37.39,279.2298419761439
37.4,280.28309071383865
37.41,281.90192063038967
37.42,282.53491296097656
37.43,282.87029503770754
37.44,283.1432417747028
37.45,283.9239052088798
37.46,284.7128530073228
37.47,285.32278703872055
37.48,286.4072562440245
37.49,287.8640560359403
37.5,287.96158047052637
37.51,288.0823518762176
37.52,288.3446631137848
37.53,287.27962232529944
37.54,286.7742990583595
37.55,285.8842076426686
37.56,287.29432004707127
37.57,289.22109964521104
37.58,291.28636408997886
37.59,291.15071129838
37.6,290.51519762880406
37.61,289.7179539839981
37.62,288.47482601034636
37.63,287.38808302679917
37.64,287.1190640229555
37.65,286.7650055774768
37.66,286.8246898269265
37.67,287.25264088306335
37.68,287.5478185859489
37.69,288.1284909266478
37.7,288.26835050770745
37.71,288.0640824175966
37.72,288.33819457754794
37.73,288.59178048265727
37.74,289.2249788732343
37.75,288.1473533140871
37.76,287.33565164644904
37.77,286.6183728470085
37.78,285.5770108437128
37.79,285.2619080451767
37.8,285.03661876887986
37.81,285.0243981821606
37.82,284.9362635186788
37.83,283.9576521948803
37.84,282.09985400776884
37.85,280.5738317965769
37.86,281.4402447650767
37.87,284.7276930715791
37.88,287.01390976447317
37.89,289.3621210982159
37.9,291.48641176691837
37.91,293.4155852768031
37.92,295.48712713279855
37.93,296.3655290062813
37.94,296.87990475121285
37.95,296.63721529745214
37.96,296.3119366584021
37.97,295.1711408083893
37.98,293.18000940734834
37.99,291.6468903825571
38.0,289.92254109777303
38.01,288.5990518587406
38.02,289.0032853872076
38.03,289.1587081437378
38.04,290.34819138009857
38.05,292.2826910472454
38.06,294.5851869992698
38.07,296.25395504086555
38.08,296.1147961081377
38.09,293.96715167179104
38.1,288.2477350917818
38.11,282.3571270926642
38.12,271.63553167938994
38.13,286.81247559008557
38.14,291.7328595574614
38.15,293.45716667817396
38.16,292.6602159653293
38.17,294.1431403106117
38.18,293.5184601511553
38.19,291.81174048996604
38.2,292.73207691164
38.21,293.3358982773232
38.22,291.73237786437574
38.23,290.85591308948096
38.24,289.85938702204487
38.25,289.24131504160204
38.26,288.42885696809395
38.27,286.3748323269363
38.28,283.3936607977077
38.29,281.59134248602436
38.3,280.5187819480853
38.31,279.68355845258066
38.32,278.60382169938686
38.33,277.6340828598197
38.34,277.0548099472987
38.35,276.47936925353736
38.36,275.54141165116397
38.37,273.62455083570813
38.38,273.71961471731413
38.39,275.5403447090615
38.4,276.3915107617571
38.41,275.71101986308815
38.42,274.16715429104624
38.43,272.3260070040784
38.44,272.4879825847561
38.45,274.99911900328135
38.46,276.38106004625126
38.47,275.32642862206865
38.48,273.8955622576534
38.49,273.76311038185094
38.5,275.31122739392947
38.51,275.44155688332796
38.52,273.2293668414937
38.53,268.58694161711105
38.54,265.21313923976095
38.55,263.47788729662375
38.56,261.77190812885294
38.57,258.7358655525861
38.58,254.64750835916294
38.59,252.3586753130006
38.6,250.65968501960123
38.61,248.82038404337848
38.62,247.0065674551118
38.63,246.19844445664538
38.64,245.1548245140042
38.65,245.08308705965038
38.66,244.63618076693507
38.67,244.40735064561204
38.68,242.1478656839555
38.69,242.2416643242967
38.7,241.60272505205148
38.71,241.8801026544787
38.72,240.4482730692773
38.73,241.10389636882962
38.74,240.07157321856542
38.75,238.91519116438553
38.76,239.18681956096526
38.77,239.24316603273698
38.78,239.29055240657274
38.79,235.03085651508212
38.8,231.73304190196296
38.81,229.60055838424404
38.82,227.79659307972105
38.83,225.15334873182442
38.84,222.1262377288595
38.85,218.87969264501623
38.86,215.00153430386996
38.87,210.4999523134094
38.88,208.2968321999876
38.89,209.04998356319766
38.9,216.797382537138
38.91,220.08468778336976
38.92,220.4325399755155
38.93,220.307072765562
38.94,217.00003700635654
38.95,217.30836287087783
38.96,219.4628222653887
38.97,221.8729243402082
38.98,225.86254324302044
38.99,223.9895977013484
39.0,222.23232530617105
39.01,222.681461626337
39.02,222.51806811093235
39.03,221.59189584971784
39.04,220.591230343694
39.05,218.95718089142346
39.06,217.78944421121352
39.07,216.4681602670798
39.08,215.15114202041528
39.09,214.82186468911283
39.1,214.08452034945967
39.11,214.1448294828588
39.12,214.2149975512299
39.13,213.9786933690152
39.14,214.50605127287082
39.15,214.67599004509032
39.16,214.76817858861796
39.17,215.63348209084523
39.18,216.1559168438529
39.19,216.0994002094716
39.2,215.3991438105764
39.21,214.58688195080524
39.22,213.81749247868012
39.23,212.26168552735217
39.24,210.2937564674623
39.25,208.06598916686173
39.26,206.42832138463308
39.27,205.3845952056885
39.28,204.51678239512088
39.29,204.41295704001476
39.3,203.69413792205313
39.31,201.80406943375598
39.32,198.81449893826306
39.33,192.92155964073658
39.34,189.2346600029445
39.35,188.53700203927127
39.36,190.31885084233704
39.37,194.330591148703
39.38,197.62892999092426
39.39,201.1400915407736
39.4,205.2797589813687
39.41,207.87291797085985
39.42,209.88832291896372
39.43,210.57485987423505
39.44,210.4004747349387
39.45,209.63087561212757
39.46,208.67075391523414
39.47,207.6024201648481
39.48,207.2706145170203
39.49,207.51222712868216
39.5,208.0021233477564
